date,special,prize1,prize2_1,prize2_2,prize3_1,prize3_2,prize3_3,prize3_4,prize3_5,prize3_6,prize4_1,prize4_2,prize4_3,prize4_4,prize5_1,prize5_2,prize5_3,prize5_4,prize5_5,prize5_6,prize6_1,prize6_2,prize6_3,prize7_1,prize7_2,prize7_3,prize7_4
2023-07-10,58222,29421,46895,15004,27829,66516,36514,41484,54733,23111,7367,9549,3143,457,1272,6107,431,2411,4662,9170,888,290,934,87,34,51,72
2023-07-11,45631,13852,38923,22036,95463,53601,16942,82138,33639,16157,5535,4535,1683,814,3850,8565,5513,5170,2452,1716,959,819,106,57,41,58,39
2023-07-12,67115,67785,27064,4716,66804,23324,82424,4357,9864,14186,1010,5261,4023,2965,673,8997,3795,5732,5147,5944,195,764,471,61,55,12,69
2023-07-13,26902,17552,95496,22758,37039,85734,14296,42091,87038,8681,5105,543,1386,5587,8739,4363,7301,7217,5264,8207,69,373,802,60,66,15,61
2023-07-14,78668,82538,75699,31456,75013,86668,71819,33871,83628,63670,1258,2533,428,2403,8900,7404,7012,5658,5092,3728,143,597,118,45,46,49,64
2023-07-15,8897,14694,20247,56545,33540,12948,30368,70336,29535,33460,2226,1832,8430,5649,1289,308,5192,6229,3061,5811,861,353,190,92,5,19,93
2023-07-16,51351,45672,33664,34988,11840,80820,21070,94557,68550,68572,1294,6035,1137,1192,2972,8180,1346,819,4068,4018,761,920,817,63,51,25,75
2023-07-17,22406,98378,62092,98895,44175,8093,41093,278,2310,43490,4322,613,1804,8560,7791,2461,4860,6652,4403,8973,244,786,983,48,95,89,64
2023-07-18,20080,11885,53633,37876,66155,22059,50224,53978,69419,40654,4282,7771,9721,9021,2850,1856,3174,9927,3166,6207,898,149,402,49,40,87,30
2023-07-19,15339,1484,56243,7018,55493,89659,36430,9161,65005,78245,9215,9502,7666,9785,2848,4675,7953,9190,7116,560,268,322,801,3,62,98,56
2023-07-20,58286,59809,27214,91487,38808,27542,66389,67950,60208,71038,1808,6367,8712,887,502,4135,1080,9915,7284,175,959,760,942,72,38,74,62
2023-07-21,35944,72926,31283,67742,31166,69906,72537,72985,77782,7426,9318,8610,6324,3745,1283,3054,4145,9206,2509,7767,924,677,286,83,52,26,95
2023-07-22,27433,16448,31955,68361,17436,28183,64926,5361,39669,80234,9122,2965,2867,2912,3969,8419,2592,7452,9252,2628,488,887,51,90,7,54,80
2023-07-23,58062,16342,32714,32089,95921,89695,40569,92129,5613,50218,9346,4130,937,3171,9242,5408,4964,4861,9460,1769,794,347,393,47,42,87,44
2023-07-24,62442,52306,49059,47882,75962,13190,68936,80179,23389,25237,6004,4666,5453,1852,8379,2922,7226,34,1830,3352,90,997,5,18,56,74,97
2023-07-25,75659,75566,59023,67456,38964,55581,84603,12171,28352,65940,4360,4827,1343,7450,218,6776,5159,9309,1260,1920,483,269,720,31,60,57,5
2023-07-26,87929,75634,97192,60780,91837,73432,89201,3500,17989,38853,6924,2208,9694,8150,2455,2219,3159,5163,3656,1122,17,21,657,64,60,8,94
2023-07-27,21171,85403,79840,71628,70421,53425,93257,67908,60129,24822,8442,5443,7734,2039,7288,5379,6926,4166,5022,1814,647,208,190,68,22,47,10
2023-07-28,40915,79375,19984,99134,3439,3628,39226,9345,12556,43022,9679,5267,1544,2874,1183,4538,2948,6987,4178,1682,812,27,864,68,34,93,18
2023-07-29,69358,70140,43060,37592,41352,6631,55503,36988,92978,82185,7446,9559,9798,2763,5360,6545,9000,7591,6824,4880,361,896,648,83,24,55,56
2023-07-30,55741,43813,2309,386,62033,45369,94823,71231,62175,14881,6227,7794,5254,8472,4335,643,4241,7311,5926,4135,928,952,289,49,37,46,9
2023-07-31,72615,73596,29471,16196,13165,43789,59867,86590,66461,38341,8590,7894,7401,6477,4560,1221,7202,7931,7306,9952,802,683,737,61,76,39,36
2023-08-01,4430,18971,47120,337,11167,95150,31425,22107,44661,79135,9009,8851,5221,3489,6446,9609,5128,7304,3140,7896,731,874,836,90,95,72,85
2023-08-02,88137,71298,58086,408,82480,28918,77455,5402,88005,43510,3480,4499,9705,7519,3243,9012,7570,6490,6252,6705,480,346,518,59,80,94,8
2023-08-03,80288,61964,82402,90573,86917,81202,63682,32267,8872,45092,4562,68,287,9372,6857,2417,553,7674,2108,438,396,653,630,51,69,22,62
2023-08-04,56177,48747,8038,37072,99486,5006,99927,68286,14345,93225,919,1056,1782,9529,9766,6862,2021,4679,6637,8444,361,602,847,62,88,73,36
2023-08-05,45710,36358,78767,34560,75294,38943,87647,64794,72375,35335,10,3852,7829,5397,448,4183,7389,3632,4307,4525,232,733,903,3,55,51,43
2023-08-06,74923,73722,66542,12789,89253,71550,56856,87932,31738,21677,3447,9704,494,1020,5465,883,5728,6288,7256,4655,41,937,132,88,75,57,62
2023-08-07,8672,20246,43830,65267,30196,9287,20041,85627,27167,55315,1341,7186,6137,2626,177,6134,9942,5179,7704,359,214,722,518,7,63,16,74
2023-08-08,80766,27080,64096,60943,71174,97077,93957,19786,63087,56243,9054,7415,167,2940,3214,9178,9878,6066,7076,5984,325,947,371,70,19,14,97
2023-08-09,59261,27636,3647,95243,63184,46236,75761,98993,62356,29159,5510,4389,7219,3557,7130,7200,8613,7316,5508,7113,708,870,846,79,91,84,74
2023-08-10,25102,39262,27262,60903,83745,39012,83875,12495,33809,23707,2471,5901,523,5567,9000,248,5132,6410,3979,1027,692,80,999,1,6,50,79
2023-08-11,90299,36308,8284,74795,48467,7041,88636,57778,5762,44904,8380,3246,7656,5962,8251,817,5831,1445,7577,3261,635,815,883,31,43,29,27
2023-08-12,6848,28684,55972,9024,431,45343,51704,24137,3665,7682,332,5651,6580,9027,6391,2515,7524,1973,152,2935,264,132,786,67,29,87,21
2023-08-13,84528,96875,83636,11470,17608,65742,48426,85044,78834,64130,3346,9946,2325,2587,6922,6348,8028,4123,3955,7616,975,239,505,29,48,1,79
2023-08-14,16893,11401,38329,41032,81013,74454,54995,37360,64318,611,9319,7768,6180,802,1673,6320,8538,2449,7878,7816,405,389,208,22,3,25,63
2023-08-15,41861,12901,82868,76177,2959,47602,10678,55317,38306,53035,9975,1708,4300,1454,1897,4504,4626,2745,4562,388,367,908,599,90,56,45,22
2023-08-16,82019,43465,91437,12598,83059,178,30317,20179,38840,16159,3508,8312,3501,8338,3555,4951,9028,873,9468,574,672,517,797,53,92,39,48
2023-08-17,79186,32553,79391,52920,32912,94584,36898,31073,20915,87443,6367,7030,53,1383,1857,3180,1684,1177,1109,8748,715,727,370,30,98,35,47
2023-08-18,47887,39986,56065,51191,82359,53855,74736,59020,42647,64818,1199,2768,7762,8443,3913,6365,2559,9605,489,5429,817,684,758,82,65,4,85
2023-08-19,41830,58636,39233,73088,83499,22605,66773,3676,14024,53087,8251,9769,4793,3428,5831,8539,9311,2736,545,8043,962,34,537,70,71,15,86
2023-08-20,92009,83433,73249,22498,88300,82515,35780,46685,15696,1620,4914,8375,3112,7130,1530,2557,5432,3299,4793,9846,745,471,190,61,79,95,58
2023-08-21,27221,79939,15978,22802,91318,15732,46289,25409,20500,6303,9630,2219,8757,8776,4602,3578,4652,483,8462,8840,482,715,298,55,97,57,71
2023-08-22,60279,20329,94862,6840,88389,54337,16232,44313,50186,72731,7872,6997,8983,988,7843,2573,6406,2361,3755,8515,282,626,868,55,32,99,15
2023-08-23,63734,45494,74300,57480,57250,51369,51721,60449,331,55553,7387,8262,6972,9100,3563,9418,2317,8957,6724,9771,171,830,879,37,58,14,68
2023-08-24,57973,56968,14617,65709,80552,37370,15250,20440,22904,77493,7257,1247,1466,9018,2216,9070,9700,651,3860,3967,696,165,515,58,49,66,44
2023-08-25,82843,23348,35123,1009,95487,27274,39984,74122,89308,11685,3680,4811,8994,5884,7430,2751,5603,5010,572,4760,220,37,782,52,11,96,49
2023-08-26,94958,14322,80180,84096,70572,36382,84142,28319,88165,18514,285,744,3575,6736,6297,5315,2962,6659,9097,4106,276,334,807,70,87,18,91
2023-08-27,18448,73829,73174,57227,64570,10484,87444,72236,25998,89251,6646,2444,8189,403,3250,583,4468,3204,6188,6210,779,581,275,11,61,62,10
2023-08-28,83185,32479,36313,38300,44306,18203,5711,38445,73969,29512,8530,6367,8245,564,7212,5751,3688,3614,1843,5375,73,70,392,14,8,3,65
2023-08-29,49278,26681,25277,61276,25040,4826,77227,44526,16626,6494,1586,5687,6866,2962,6617,6686,1073,9124,8961,3505,30,130,681,22,72,21,71
2023-08-30,76551,15711,12428,67802,34939,72484,6815,67171,3982,8356,7737,624,4241,6756,8203,1352,5226,3071,4097,1274,709,496,393,0,27,68,72
2023-08-31,73040,49951,45966,86381,41593,92,86954,84340,47439,63862,2848,7645,3439,211,1304,4480,3555,3946,5126,3834,166,251,788,52,5,29,62
2023-09-01,61379,79008,7854,80318,48527,90784,13121,89610,34437,47431,7099,6773,7723,6743,4050,1687,2692,4187,1868,4573,559,179,626,43,54,36,9
2023-09-02,6380,98000,99597,53685,34586,78688,64779,57124,13835,11414,5991,633,8196,3616,9491,9707,7686,3397,8542,6448,325,892,195,9,36,54,76
2023-09-03,31186,4843,91474,14263,71382,56092,53921,86765,79000,44950,6310,9597,4434,5220,8407,8811,5408,5120,4332,2064,58,233,28,36,10,13,21
2023-09-04,8811,37863,87846,28711,18824,7874,25822,50186,66056,41908,3781,1650,3560,7411,3315,3628,8407,132,3485,5123,490,255,462,43,36,25,53
2023-09-05,6367,75549,37897,86396,21049,38393,71943,84506,776,95951,309,1286,8450,4114,9424,1746,2855,197,4572,4922,912,992,842,72,44,38,96
2023-09-06,15269,98469,58959,81886,32925,78517,82116,72574,29546,87724,1861,3124,4876,278,8305,8781,9304,5924,8293,4248,989,746,484,95,32,1,30
2023-09-07,49956,86503,30149,91295,79898,88109,48412,53869,38343,84577,7509,5019,9362,1933,559,2748,4246,4497,3950,1919,57,38,963,48,12,14,78
2023-09-08,13676,24740,56012,32207,50515,81421,34783,31017,30582,37899,3520,313,6597,2690,5491,7633,7787,7739,294,9275,594,73,755,25,94,51,23
2023-09-09,35252,16451,69969,18026,68810,96008,18951,3293,30814,22188,3595,6413,8291,8579,4729,1428,1299,1711,8069,5240,46,773,149,51,81,69,78
2023-09-10,35902,31314,95602,40508,88800,91768,96669,72035,32840,2228,7304,9775,393,2766,9414,1229,3791,2810,9720,9332,840,864,219,40,66,26,22
2023-09-11,63768,7404,76409,96941,36081,69640,53912,46658,14279,54968,5802,8956,7809,3074,262,5994,3823,7323,3169,7052,598,735,736,93,87,75,0
2023-09-12,73132,7023,20680,11439,90823,34894,66864,31763,56916,32737,7532,1372,5554,4557,9339,3954,197,9470,3478,3924,827,958,726,3,31,52,10
2023-09-13,56650,37406,50515,25911,41234,89462,16592,53472,18697,36227,3240,6790,262,3750,3676,9266,7549,9781,1704,3680,405,446,442,49,45,59,21
2023-09-14,59722,39954,82710,3209,78624,32001,43234,62757,70781,81883,8076,8791,9056,768,6452,1096,3635,6305,6223,8703,457,589,380,92,33,70,38
2023-09-15,13720,8293,39853,99463,40902,18299,67472,71197,9602,98672,6266,7877,7531,1382,8533,8041,107,1775,2242,9568,692,139,713,0,90,14,61
2023-09-16,11724,98298,19917,53982,9894,85689,21669,68513,50670,77330,1580,7154,6751,2983,7989,174,4014,8953,5493,8885,459,607,700,95,97,40,99
2023-09-17,22365,80585,51233,18206,96019,28041,33335,84405,47766,56983,662,9764,3649,9731,9034,3966,3093,1775,7898,1925,266,316,572,97,50,53,24
2023-09-18,43104,28261,94697,54948,94817,46842,80937,93431,84038,68623,9898,3566,9576,3523,2967,8407,472,8087,2142,254,564,906,826,92,19,52,44
2023-09-19,50925,75781,95072,45895,41571,89042,12852,47456,818,62562,8894,5615,3165,5278,1942,7055,3612,4780,5138,3630,212,766,598,41,28,85,40
2023-09-20,40303,10239,54210,50718,43807,58233,34307,28734,80115,71208,5730,3813,6767,5531,634,364,2201,3711,5086,814,393,729,536,22,23,91,75
2023-09-21,52566,34841,51527,93225,11728,25151,80780,49217,55120,57854,466,4980,563,6846,6189,5380,9292,6703,4758,9247,104,794,694,64,63,21,91
2023-09-22,22714,66480,36490,79715,56683,54921,79449,80550,24952,86607,8307,1435,484,941,1863,675,5349,9969,1503,4197,826,983,510,80,0,67,31
2023-09-23,76922,99878,60050,42231,70197,24029,17888,42024,71288,33727,5488,9596,2292,3714,9571,7953,2680,653,6341,3334,75,832,375,92,42,40,10
2023-09-24,62778,20839,29228,65528,22314,73466,17819,70905,97087,67176,8299,1202,788,8971,5759,216,3733,2360,8984,1505,67,617,701,40,44,30,51
2023-09-25,68779,71548,82470,84221,3065,37527,36975,8761,59916,52871,9605,6005,9627,8751,2897,5156,16,2707,3603,9705,665,493,22,83,14,68,77
2023-09-26,45236,33099,92248,85832,19963,86594,4650,57903,51103,34001,9605,8174,8695,3932,1100,9835,6748,3452,5816,9380,3,883,109,34,77,84,81
2023-09-27,93447,71106,67705,384,67673,22611,18030,35885,62710,86306,7621,1221,9671,5497,2608,8234,3524,541,6323,6518,43,466,205,56,28,22,74
2023-09-28,11698,77996,44386,48900,50556,2023,73169,91188,39404,88068,2092,6143,736,5575,9078,8697,7078,5622,3662,5048,924,443,417,61,16,20,84
2023-09-29,7044,88675,45097,40581,45021,76164,14457,24067,57789,44804,7218,1041,6089,3633,8752,2066,9926,1433,2605,2330,109,55,432,79,88,59,19
2023-09-30,19237,802,69062,73744,28668,67174,14711,13617,46011,10279,6557,5429,6415,1454,4316,2144,6966,9860,8112,4610,104,844,320,79,71,38,53
2023-10-01,7289,57908,18906,69144,51729,76652,54656,92756,68233,32508,871,5315,5694,7563,132,5407,788,333,870,4833,359,623,838,3,74,25,87
2023-10-02,80973,56435,74027,76063,78709,89573,24399,9969,75199,84560,5054,8832,4262,5291,7274,7381,9109,3809,9002,4784,450,400,279,64,69,11,59
2023-10-03,34556,36657,57200,24205,36423,78163,58672,87355,94773,55715,1239,8305,646,3939,5830,800,2419,5057,3928,4018,773,25,899,32,47,56,53
2023-10-04,53139,52986,41893,88329,58465,46331,10707,32100,67382,36166,5828,4164,7852,816,2892,7438,5364,9277,9494,1229,973,436,80,27,86,49,11
2023-10-05,88733,73302,24201,85392,28893,61757,56710,3791,6431,62727,8037,6603,9356,3574,5156,1747,7121,1657,2110,3407,487,227,763,79,14,25,44
2023-10-06,73121,55217,58651,16695,33566,88641,33460,21508,56520,7750,1730,9916,2124,9960,6043,5427,70,4002,6493,5809,332,983,794,64,68,7,56
2023-10-07,26547,41670,43744,83152,10056,59638,27910,48711,37587,74483,3920,1318,3826,5229,7112,9706,6852,530,3370,9649,482,573,168,38,13,79,35
2023-10-08,75188,80266,52602,61671,43993,77200,47305,51189,11181,50779,9062,2622,7482,2405,5596,3273,5134,6369,8790,1351,920,46,64,14,18,68,60
2023-10-09,91245,31903,84892,1956,6356,3876,36672,24111,26365,30725,51,4351,6340,4970,7484,4228,9564,1750,7829,2650,690,719,504,35,30,17,68
2023-10-10,84521,59398,6955,97174,76861,38679,96018,6578,53625,81976,9277,4822,696,3467,5349,4865,9875,9623,2213,7340,604,563,431,93,92,27,19
2023-10-11,49140,34659,55529,10478,30337,13749,64088,19673,97793,99511,865,5620,5382,7544,1596,5137,8019,2565,3801,2606,138,522,101,77,60,19,89
2023-10-12,50875,95632,39892,34582,50557,3012,38198,20971,13896,23153,633,1981,2032,4676,7866,1480,9846,3202,1539,475,884,935,151,25,65,20,3
2023-10-13,40620,36972,97683,99909,8047,50255,63076,61617,76879,27383,6459,224,5895,5108,1293,3744,8119,9435,2535,9742,794,879,397,86,35,84,68
2023-10-14,59454,486,2755,43379,99550,5287,68380,32640,94138,33448,6838,361,7534,5331,6853,9553,6500,1359,6160,5750,481,321,424,3,39,81,58
2023-10-15,15013,43153,40745,63082,64745,57226,4843,26387,3424,95773,2455,971,5175,1254,8586,1190,6393,6972,4232,6650,999,997,294,29,60,79,77
2023-10-16,94540,26829,84819,86465,329,48532,96915,81516,96050,36616,1631,574,3196,906,155,29,7713,339,8844,0,176,285,680,77,22,47,59
2023-10-17,70876,93617,26995,44394,64764,37837,38294,86656,55780,7378,5076,5525,3888,3630,5793,8371,2703,8983,5047,3767,707,310,747,67,6,7,91
2023-10-18,28600,18127,34909,28078,30317,28608,41328,25052,35444,85291,8974,7622,873,7804,2049,6000,8948,1898,9177,9935,88,749,372,56,39,42,29
2023-10-19,45305,95559,38899,87603,92120,18127,36684,43785,76111,64948,8908,6904,4781,7686,2873,3167,4112,6695,8826,6672,924,485,836,46,6,62,42
2023-10-20,42888,28038,66168,37238,34837,92816,31859,41351,87430,39622,360,6703,8282,7240,9386,3538,380,7089,570,7341,515,213,302,41,60,43,79
2023-10-21,57349,28088,5865,83567,76424,79903,37682,72540,89417,55043,6576,5402,65,4215,9076,5387,4193,7233,818,3906,110,455,727,84,94,54,56
2023-10-22,91918,71417,88769,4327,51414,736,72340,97988,72175,71832,6133,5179,2610,9379,5776,3154,1993,8030,4721,1483,740,282,296,92,25,24,11
2023-10-23,45844,81410,39827,16925,90991,80983,17191,17602,25316,6849,6536,204,2560,3746,908,6717,3361,8500,8619,8362,244,890,441,88,11,81,35
2023-10-24,91388,78862,77232,16765,83198,94073,76943,75283,42518,84151,2559,557,2718,5845,9655,5887,7722,2876,6540,3629,908,426,722,9,29,59,16
2023-10-25,61380,92842,86347,6283,71520,66446,66318,53849,86752,45942,1379,8549,4174,9293,1616,652,4193,3554,1132,6619,685,553,936,62,73,71,49
2023-10-26,26788,71079,79633,89149,55454,66176,86152,37472,21527,79572,476,8838,1384,2211,5306,1110,8681,7368,619,3206,623,382,600,94,0,43,95
2023-10-27,74036,90111,31208,23123,80782,5550,11973,66709,94867,90198,2407,9772,9695,9048,1855,6641,8290,9698,2413,3207,913,820,360,2,14,49,41
2023-10-28,7157,12258,78073,22472,15755,38656,8969,86598,42614,30508,6489,925,6537,1677,5598,1977,7565,9877,6528,5059,598,63,808,93,74,83,97
2023-10-29,38050,4168,83796,74143,46175,33024,87212,7984,99654,49740,4498,5248,3927,6097,9698,861,8674,7422,8367,3774,521,297,393,20,26,73,53
2023-10-30,34684,7449,68543,68556,25283,29519,54803,6974,65945,63081,7503,1183,6318,1975,2186,9701,6753,9487,4244,4899,401,623,609,36,22,50,83
2023-10-31,39267,84582,62863,95065,79114,13107,79397,7772,73053,25712,2594,2141,3225,1854,5872,5613,5111,222,9299,1476,340,709,936,6,8,98,70
2023-11-01,20136,25965,1743,60565,96391,7899,49997,26194,23877,5086,5020,6049,2639,2265,6853,5224,2100,1430,589,661,398,55,5,48,16,35,43
2023-11-02,93127,54327,25283,2829,30079,5452,64446,73945,16590,87922,2606,9611,1221,26,668,6940,7478,8435,1725,5577,276,183,585,14,12,69,84
2023-11-03,65761,49344,82925,55230,10031,99488,24592,44193,1536,2935,9661,3443,1256,653,2510,4208,3379,3936,7639,5952,932,355,850,87,62,24,69
2023-11-04,55858,39587,14699,14801,69206,21577,79651,94155,83586,76878,7685,8485,6429,5975,2775,2220,9758,7880,4704,9335,407,429,44,71,72,28,8
2023-11-05,13484,62472,97647,30290,96683,64645,65882,83382,20464,22682,6452,9102,3170,3977,7528,6996,3815,7783,1529,445,698,485,457,2,44,33,77
2023-11-06,91484,12495,39738,55566,41141,2296,53869,51007,60891,56212,5822,9346,8559,8819,6894,6444,7848,8799,114,7238,514,305,30,1,82,52,88
2023-11-07,10949,97813,40248,97258,17172,53726,16571,15018,50843,54542,2387,7105,7024,996,8370,7910,5928,1004,2693,8577,45,513,973,27,90,24,3
2023-11-08,98526,98288,98391,9260,71869,77840,71704,54410,26927,61167,9313,4352,7579,1270,1329,6820,124,2423,5389,2356,71,33,989,93,82,15,95
2023-11-09,34562,39661,67957,16661,6243,10409,80709,63247,33362,51297,7945,1349,1037,1650,4615,2896,3092,9154,8815,6908,744,249,840,22,44,97,9
2023-11-10,94670,63617,6517,67183,73264,81508,35774,70740,13362,49497,6748,376,3592,9574,7457,7387,2244,3441,9081,5173,578,528,643,2,10,21,35
2023-11-11,8391,10466,98837,12660,32013,97782,99924,14855,36394,62547,2966,980,7346,935,5641,7824,5937,5096,1970,2117,33,357,377,54,60,31,99
2023-11-12,98375,76516,96169,75327,43330,15764,27087,13704,97836,25835,9431,1962,5810,4897,9119,490,7211,2058,3074,453,290,942,79,29,3,5,28
2023-11-13,19412,85667,26906,22710,9590,96248,53294,43395,49876,53705,546,8664,1572,8719,5678,1599,1893,6844,749,9130,503,719,868,31,11,43,35
2023-11-14,85800,197,42692,64848,29100,63052,36810,40639,42349,75155,3675,2498,3669,6507,9587,3898,3298,5302,4643,3914,66,614,953,36,97,41,57
2023-11-15,33859,98585,15030,42515,42098,91871,50318,1855,83971,19248,4323,2947,9183,2296,3696,2554,2052,1479,5643,5271,174,207,624,56,62,32,72
2023-11-16,54869,34677,80583,17410,12119,75379,69729,45196,6463,6180,9936,565,5964,1109,7356,9273,1879,6015,4125,3336,959,344,804,36,20,73,21
2023-11-17,95110,91230,25848,37352,46596,92391,75545,86395,28746,58992,7879,2244,9001,6647,4782,2335,826,9117,2981,5762,366,704,757,38,44,68,52
2023-11-18,98371,77855,10658,79326,8768,35389,63003,45013,25896,58159,7512,3573,6252,6597,1270,2234,9849,9414,4541,8794,558,262,712,84,59,90,82
2023-11-19,38429,2633,37498,40297,14331,95638,82894,72723,51994,85732,1243,254,8383,9997,2136,7389,6623,6224,6833,9192,62,766,980,28,19,90,64
2023-11-20,49071,99401,21782,88421,20081,95632,13518,48191,49925,22550,6986,8728,3505,6493,2182,4299,3534,5389,7960,6436,260,949,169,92,67,88,72
2023-11-21,17948,51570,91263,22132,523,3627,43013,6575,30407,70045,4513,6199,8246,3789,8601,7285,1129,145,142,79,926,913,865,55,66,29,16
2023-11-22,14670,55598,48326,78511,51702,36362,8564,49572,30361,71728,8348,98,3900,8870,6408,7473,4056,4050,8122,8486,295,832,718,53,6,14,52
2023-11-23,57999,27345,57014,50063,32466,88975,22112,69463,62612,65221,2456,8073,1231,9668,256,729,5497,2958,5424,4777,68,473,251,1,62,16,10
2023-11-24,20952,44,9136,65520,37660,91974,35253,52186,26203,32691,4463,9632,9958,5680,6964,1362,2611,203,6272,9010,327,990,476,81,9,40,61
2023-11-25,8816,27324,11953,24697,69110,4565,34068,51050,1507,34991,6108,5491,7718,6815,369,9606,8760,7104,5179,112,833,331,214,44,73,63,26
2023-11-26,11873,79812,47282,88599,70943,22982,59952,37117,45252,21860,1123,4002,3496,2068,4388,945,3653,5957,2143,9067,706,799,886,20,53,7,84
2023-11-27,84757,74703,11900,12554,19791,4270,46759,59547,46181,41018,6537,8278,2059,1059,3927,1272,4079,5403,1036,9546,292,100,737,77,10,86,17
2023-11-28,11913,10,45748,26907,21383,29212,36806,31583,6432,5215,5903,8499,5218,4870,2036,5201,1028,1171,6609,2730,782,9,902,1,54,99,39
2023-11-29,3141,42683,33410,77553,40459,27342,45945,67889,5550,3883,5665,3065,3233,2570,8938,3480,2573,5139,2488,1808,378,618,17,5,90,42,87
2023-11-30,7426,98379,36655,42158,20547,19426,60986,16887,53632,79116,8229,9619,1705,7002,2436,1281,6999,144,7407,1184,391,898,713,73,7,13,43
2023-12-01,12301,78982,2630,94374,19187,84917,12364,34641,35984,38101,620,6862,5300,7618,918,6025,9110,3749,894,8079,74,487,42,28,43,32,42
2023-12-02,87485,17336,51133,12554,7135,21522,53104,80826,94365,61619,1255,4461,1512,3977,7172,5165,4923,7678,2530,2804,427,937,452,85,25,7,17
2023-12-03,1716,77561,47720,88355,58888,22091,21180,93030,49821,58663,5620,5047,428,6339,7437,630,4896,2937,8774,2334,663,164,416,13,7,17,19
2023-12-04,87694,91575,75033,8536,46248,65031,61731,92459,68147,45722,8312,4054,7046,6146,2837,7020,5316,7905,4018,9921,708,554,392,25,23,55,19
2023-12-05,47521,7540,75731,73475,91273,55144,86736,99900,82341,11775,4831,7851,5581,2662,4138,8878,7384,1966,7257,5976,206,459,399,66,61,51,7
2023-12-06,93178,49592,64119,45960,32137,68827,28080,32189,58244,14627,7688,4100,2489,4062,11,2061,5417,1645,3408,5727,258,412,13,8,11,61,34
2023-12-07,35627,13260,96217,17317,28340,60873,47641,19296,93791,58846,1425,878,269,6048,4114,5973,7447,951,213,1899,568,558,529,44,24,37,61
2023-12-08,38223,77286,90185,84473,8584,79697,95286,76506,43075,76662,7394,605,4471,5963,1127,8186,4005,2106,8507,6915,706,481,999,6,39,93,97
2023-12-09,57057,21341,46196,43234,70433,4847,22751,81225,23585,86601,5292,6921,1013,2912,2594,8296,6698,1779,3989,6487,499,353,222,52,24,0,4
2023-12-10,87360,29463,59670,85173,59452,73572,10791,73037,30913,85255,4173,1112,3763,1888,1518,392,8758,2218,4504,5669,163,177,86,95,45,8,63
2023-12-11,38038,2475,3846,53934,90956,89781,13882,1561,73501,93779,8318,6981,8615,9513,8328,3837,107,9532,9879,1742,729,766,938,85,12,33,48
2023-12-12,62970,39467,40628,4048,85828,50051,17798,87941,64115,64474,6711,8324,621,5607,1058,6146,6328,5593,5917,7918,954,545,397,63,29,28,51
2023-12-13,91706,82736,43914,21410,62100,28841,54653,2003,59,46346,3044,7942,3115,2346,2092,6475,3946,3685,3452,1207,346,956,814,55,83,76,44
2023-12-14,6245,38517,40644,70647,81520,69703,11751,71184,82277,25595,7806,3861,3836,2974,8284,885,1003,4565,1675,1006,364,482,20,15,86,76,49
2023-12-15,36904,34735,42033,38294,20473,82204,45516,49864,93509,66033,8906,8147,9572,2463,60,5312,8432,6273,8809,2106,133,594,76,56,13,20,39
2023-12-16,74825,27434,6579,72188,23116,29833,95690,82114,32305,85706,7725,7756,1294,7069,5389,7771,7486,9371,8494,5009,478,396,881,89,67,42,62
2023-12-17,3257,14988,21865,30155,62858,770,81163,91066,32492,88398,6066,8357,7220,9032,5532,5899,2304,2862,4668,1049,347,930,724,90,59,43,61
2023-12-18,56732,82355,29094,60755,55043,23651,13729,65784,6766,72289,9490,4407,1910,7277,2748,1704,2614,2267,7259,1637,758,160,919,88,89,65,94
2023-12-19,14577,66388,72506,57508,305,65882,84801,38647,30901,12566,2019,7061,7062,9014,1202,5718,9539,9204,5379,370,308,532,193,40,82,90,57
2023-12-20,64978,46676,26187,87330,27023,12499,1735,36355,27195,68410,9210,3977,6990,5236,3041,3863,7189,4047,6779,5495,419,782,193,13,21,90,50
2023-12-21,88485,81423,48393,7890,51946,7983,63690,9200,68261,8586,8909,1980,4697,9087,9687,9617,6090,8526,3279,9866,403,775,949,83,21,41,81
2023-12-22,76711,52564,49212,38823,93262,7190,79116,44716,47391,84559,9818,2020,3376,8782,1832,9360,5435,879,951,8128,539,899,78,14,68,52,92
2023-12-23,51416,85332,13364,46775,92641,78508,30249,10834,54932,63927,5847,1580,8587,8272,5195,8332,1395,9544,506,7689,733,236,963,20,62,10,44
2023-12-24,1243,37916,59482,35038,84947,66319,33665,8943,47178,78546,7854,3336,9083,7212,1120,8381,9628,5962,7004,3248,498,694,995,65,92,44,57
2023-12-25,8225,66151,34859,56161,1662,81087,74454,48051,70005,40811,3581,1288,7240,1453,1667,6120,9163,7784,7119,2947,162,862,534,40,61,88,84
2023-12-26,94636,47326,96142,87117,27903,60316,88517,90129,38052,18824,6196,3149,5598,6656,120,2073,5725,9741,2775,6044,216,472,185,29,81,31,30
2023-12-27,74817,34291,4124,7840,59324,21119,2648,37969,92032,72336,8327,6840,2090,5817,6421,4948,1917,7710,2618,5345,666,798,342,45,28,63,44
2023-12-28,15131,17201,23972,59182,38568,83983,95738,34166,67038,60011,6923,1493,9579,2063,8051,6625,511,4014,525,6554,435,920,911,12,39,52,71
2023-12-29,36120,1808,24143,89224,54587,9307,57960,57721,39016,39494,5586,6574,7750,5640,1559,8201,7221,9586,8938,6743,847,456,145,95,93,85,84
